Username,Handle,Timestamp,Comments,Likes,Retweets,Text
One America News,@OANN,2020-12-11T04:20:08.000Z,"House Speaker Pelosi has full confidence in Rep. Swalwell despite Chinese spy report - https://oann.com/house-speaker-pelosi-has-full-confidence-in-rep-swalwell-despite-chinese-spy-report/… #OANNHouse Speaker Pelosi has full confidence in Rep. Swalwell despite Chin
House Speaker Nancy Pelosi (D-Calif.) came out in support of Rep. Eric Swalwell (D-Calif.), following reports of his past connections with a suspected Chinese spy.
oann.com",392,526,1.3K
One America News,@OANN,2020-12-11T03:58:06.000Z,"N.Y. lawmakers considering higher taxes on wealthy to address pandemic budget deficit - https://oann.com/n-y-lawmakers-considering-higher-taxes-on-wealthy-to-address-pandemic-budget-deficit/… #OANNN.Y. lawmakers considering higher taxes on wealthy to address pandemic
New York State Democrat lawmakers said they're looking at new and higher taxes to address a 'massive' budget deficit caused by the pandemic.
oann.com",215,273,712
One America News,@OANN,2020-12-11T03:56:55.000Z,"Dozens of NYC residents displaced by overnight fire in queens - https://oann.com/dozens-of-nyc-residents-displaced-by-overnight-fire-in-queens/… #OANNDozens of NYC residents displaced by overnight fire in queens | One Am
Around 40 New Yorkers were left homeless after a massive fire scorched multiple buildings in Queens.
oann.com",29,147,405
Christina Bobb,@christina_bobb,2020-12-11T02:58:56.000Z,"Well done 
@Mastercard
!!  Every credit card company should do the same.  Protect victims and children.Quote Tweet
Josh Hawley
@HawleyMO
 · Dec 10
.@Mastercard has just informed me that they are terminating the use of their cards on Pornhub
Show this thread",99,347,2.3K
Christina Bobb,@christina_bobb,2020-12-11T02:12:30.000Z,So let me get this straight...we have mounds of evidence that Biden cheated in the election.  The MSM is finally acknowledging that the Biden family is under criminal investigation.  There’s evidence of foreign bribes.  But MSM swears there’s no connection? Mmmkay.,392,3K,15K
Alex Salvi,@alexsalvinews,2020-12-11T01:05:33.000Z,"Tonight on After Hours on 
@OANN
:

Texas SCOTUS Case - 
@KenPaxtonTX
 
Hunter Biden Probe - 
@GNathanLaw
Politics & the Media - 
@RyanGirdusky
 
Biden's COVID Team - 
@1stLiberty
Tune in at 10:00pm ET / 7:00pm PT!",21,135,757
One America News,@OANN,2020-12-11T01:01:32.000Z,"McConnell throws his support behind NDAA, urges Senate to pass it - https://oann.com/mcconnell-throws-his-support-behind-ndaa-urges-senate-to-pass-it/… #OANNSenate Majority Leader McConnell throws his support behind NDAA, urges
Senate Majority Leader Mitch McConnell is ramping up calls to pass the 'National Defense Authorization Act.'
oann.com",70,141,652
Christina Bobb,@christina_bobb,2020-12-11T00:41:53.000Z,"I keep seeing people talk about secession.  HELL NO!  I’m keeping the blue states.  They may be misguided radicals, but they are OUR misguided radicals, and I’m keeping those states.   
@realDonaldTrump
 will Make America Greater Again! #2terms",239,335,2.6K
One America News,@OANN,2020-12-11T00:23:34.000Z,"Report: Sen. Feinstein was asked to step down as a ranking member of Senate Judiciary Committee due to cognitive decline - https://oann.com/report-sen-feinstein-was-asked-to-step-down-as-a-ranking-member-of-senate-judiciary-committee-due-to-cognitive-decline/… #OANNReport: Sen. Feinstein was asked to step down as a ranking member of S
New reports indicate the reason behind Sen. Dianne Feinstein's (D-Calif.) resignation as the top Democrat on the Senate Judiciary Committee was cognitive decline.
oann.com",763,2.2K,7.2K
Christina Bobb,@christina_bobb,2020-12-11T00:14:50.000Z,Is anyone else enjoying the liberal meltdown over the TX case as much as I am? ,1.7K,4.3K,42.7K
Alex Salvi,@alexsalvinews,2020-12-11T00:08:38.000Z,"The Biden transition releases a statement falsely saying the FDA approved a vaccine for emergency use.

The FDA recommended approval, but  not yet issued emergency use authorization.",205,739,2.3K
Alex Salvi,@alexsalvinews,2020-12-11T00:11:15.000Z,"Brandon Bernard, who was 18 when he took part in a 1999 double murder, is being moved to a death chamber where he’s set to die by lethal injection.Quote Tweet
David Begnaud
@DavidBegnaud
 · Dec 10
BREAKING: Brandon is being moved now, according to his defense team. Brandon was told to get off the phone with his defense team so he could be moved.
Show this thread",69,87,551
Jennifer Franco,@jennfranconews,2020-12-10T23:54:50.000Z,NEW: The Biden Transition issues a statement incorrectly claiming the FDA has authorized emergency use of a COVID-19 vaccine.,177,456,1.3K
Alex Salvi,@alexsalvinews,2020-12-10T23:40:03.000Z,"Sen. Bernie Sanders and Sen. Josh Hawley introduce a joint proposal for $1,200 stimulus checks: ""We will not leave this town until we have voted, up or down, on direct relief for working people.""1:08
342.7K views
From 
Lee Fang",222,494,2.5K
One America News,@OANN,2020-12-10T23:07:01.000Z,"Trump campaign attorney breaks down Nev. case - https://rumble.com/vbrn6x-trump-campaign-attorney-breaks-down-nev.-case.html?mref=5z34n&mc=c3aii… 
@JackPosobiec
 #OANNTrump campaign attorney breaks down Nev. case
The Nevada State Supreme Court rejects an appeal from the Trump campaign to overturn the state’s election results, drawing outrage from conservatives. One America’s Jack Posobiec spoke with Trump Camp
rumble.com",50,429,1.7K
Stephanie Hamill,@STEPHMHAMILL,2020-12-10T22:24:53.000Z,"Tune in to ""In Focus"" on 
@OANN
 at 6PME
We have a lot of great guests & so much to talk about! South Carolina congressman 
@RepRalphNorman
 ,TX Sheriff 
@BillWaybourn
, VP of NY Young Republican club 
@VishBurra
, 
@chrismarko
, 
@mrctv
 @dangainor
 & more join me! 

See you soon! ",38,120,723
Kara McKinney OANN,@Nefertari_25,2020-12-10T22:51:19.000Z,"Tonight on Tipping Point 
@OANN
 

I talk to
@FredFleitz
 
@ErinMPerrine
 
@Elaine_Parker
 
@stillgray
 
Lt. Col. Dakota Wood from 
@Heritage
About the following...",38,87,583
Jennifer Franco,@jennfranconews,2020-12-10T22:45:14.000Z,"BREAKING: FDA Advisory Committee votes to recommend FDA approval for Pfizer COVID-19 vaccine. 

The FDA will now decide whether to grant the vaccine emergency use authorization & subsequent distribution.",120,243,1.5K
Dan Ball,@DanNewsManBall,2020-12-10T22:17:49.000Z,"Tonight on Real America 
 @OANN
 

Special guests- 
@JHoganGidley
 
@OliverLNorth
 
@adamguillette
 @AccuracyInMedia
 
@mikemcclure8
 

8PM ET | 5PM PT
@TeamTrump
 @realDonaldTrump
 @POTUS",30,143,636
One America News,@OANN,2020-12-10T19:59:58.000Z,"One-on-One with Georgia Congressman Jody Hice (PART 2) https://rumble.com/vbrezn-one-on-one-with-georgia-congressman-jody-hice-part-2.html… #OANN 
@_StephanieMyersOne-on-One with Georgia Congressman Jody Hice (PART 2)
One America's Stephanie Myers caught up with Georgia Rep. Jody Hice to get his take on the latest election lawsuits as well as the upcoming Georgia Senate runoff elections.
rumble.com",21,186,850
One America News,@OANN,2020-12-10T19:59:06.000Z,"One-on-One with Georgia Congressman Jody Hice (PART 1) https://rumble.com/vbrev7-one-on-one-with-georgia-congressman-jody-hice-part-1.html… #OANN 
@_StephanieMyersOne-on-One with Georgia Congressman Jody Hice (PART 1)
Lawmakers may be in the middle of a lame duck session, but there is a lot on the agenda before the current congressional session ends. This comes as the American people await the latest election lawsu
rumble.com",13,158,769
One America News,@OANN,2020-12-10T19:55:03.000Z,"#WeeklyBriefing: Trump Campaign’s Legal Strategies with 
@BorisEp
, YouTube's New Policy & more! https://rumble.com/vbrdsb-weekly-briefing-trump-campaigns-legal-strategies-youtubes-new-policy-and-mo.html… #OANNWeekly Briefing: Trump Campaign’s Legal Strategies, YouTube's New Policy & more!
Trump 2020 strategic advisor Boris Epshteyn discusses the campaign’s legal strategies to prove President Trump’s win. The expert panel debates the Texas election lawsuit, obligations of state legislat
rumble.com",37,135,703
CaitlinSinclairTV,@CSinclairtv,2020-12-10T18:19:48.000Z,"Biden has named abortion crusader Xavier Becerra HHS nominee, but with what medical experience? This is a man who is in favor of Sex Elective Abortion. He would have a KEY role in crafting public health policy.",102,387,790
One America News,@OANN,2020-12-10T19:31:50.000Z,"#WeeklyBriefing: Join 
@christina_bobb
 as Trump 2020 strategic advisor Boris Epshteyn discusses the campaign’s legal strategies to prove President Trump’s win. The expert panel debates the Texas election lawsuit, obligations of state legislatures & YouTube's new policy. #OANN",157,599,2.3K
One America News,@OANN,2020-12-10T19:05:38.000Z,"President Trump announces another historic Middle East peace deal with Israel, Morocco - https://oann.com/president-trump-announces-another-historic-middle-east-peace-deal-with-israel-morocco/… #OANNPresident Trump announces another historic Middle East peace deal with
President Trump has continued his efforts to bring peace to the Middle East. He recently announced an agreement between Israel and Morocco.
oann.com",72,717,4.3K
One America News,@OANN,2020-12-10T18:49:46.000Z,"Wall to Wall: Eddie Ghabour on Stimulus Deal https://rumble.com/vbr58j-wall-to-wall-eddie-ghabour-on-stimulus-deal.html… #OANN 
@GretaLWallWall to Wall: Eddie Ghabour on Stimulus Deal
One America's Greta Wall spoke with Eddie Ghabour, co-owner of Key Advisors Group, to find out what investors are looking for in a stimulus agreement.
rumble.com",7,73,343
One America News,@OANN,2020-12-10T18:44:41.000Z,"GoFundMe seeking funds to gift President Trump with childhood home - https://oann.com/gofundme-seeking-funds-to-gift-president-trump-with-childhood-home/… #OANNGoFundMe seeking funds to gift President Trump with childhood home | O
President Trump's childhood home is back on the market and one real estate agency is calling on his supporters to buy the home back for him.C
oann.com",88,228,896
One America News,@OANN,2020-12-10T18:43:42.000Z,"President Trump comments on election results during White House Hanukkah Party - https://oann.com/president-trump-comments-on-election-results-during-white-house-hanukkah-party/… #OANNPresident Trump comments on election results during White House Hanukk
President Trump recently commented that he won the presidential election during a Hanukkah party at the White House.
oann.com",33,244,1.5K
Charles,@CharlesPHerring,2020-12-10T18:17:18.000Z,"5 WEEKS IN TOP 10! 
@OANN
 once again performs in the TOP 10 of all national cable channels (all genres) per set top box data from a major MVPD. 
@OANN
 is running 4th, tracking down FNC, CNN & MSNBC. 
@OANN
 is running at 41% of FNC. We are thrilled. A big THANK YOU to our viewers.",238,1.1K,10K
One America News,@OANN,2020-12-10T18:16:26.000Z,"Senate confirms 3 FEC commissioners - https://oann.com/senate-confirms-3-fec-commissioners/… #OANNSenate confirms 3 FEC commissioners | One America News Network
The Senate has restored the full slate of Federal Election Commission members. The upper chamber recently voted to confirm the three new commissioners to the FEC, granting the standard six members on
oann.com",8,142,635
Chanel Rion OAN,@ChanelRion,2020-12-10T17:56:09.000Z,"Tune in today to 
@OANN
 for our exclusive interviews with three State Attorneys General on the #TexasLawsuit for Election Integrity at SCOTUS:

Leading the way... 
@KenPaxtonTX
.

Interviews also with LA’s AG 
@JeffLandry
, and AR’s AG 
@AGRutledge
.",190,1.8K,7.6K
One America News,@OANN,2020-12-10T17:52:08.000Z,"#TODAY: Defend the Majority Rally Featuring Vice President Mike Pence in Augusta, Ga. set for 2 p.m. ET / 11 a.m. PT! 

Tune in to 
@OANN
 for LIVE coverage! #OANN",69,467,2.7K
KlowdTV,@KlowdTelevision,2020-12-10T17:31:02.000Z,"Today on the 
@OANN
 channel tune in to watch Defend The Majority Rally 2pm EST/ 11am PST.

http://klowdtv.comOne America News",9,136,937
One America News,@OANN,2020-12-10T17:41:13.000Z,"FDA commissioner says agency striving to remain transparent on vaccine - https://oann.com/fda-commissioner-says-agency-striving-to-remain-transparent-on-vaccine/… #OANNFDA commissioner says agency striving to remain transparent on vaccine
FDA Commissioner Dr. Stephen Hahn said he will not pre-judge what an advisory panel may say during Thursday's meeting regarding emergency approval of a COVID-19 vaccine.
oann.com",35,90,415
One America News,@OANN,2020-12-10T14:47:30.000Z,"Operation Warp Speed officials give updates on Pfizer coronavirus vaccine - https://oann.com/operation-warp-speed-officials-give-updates-on-pfizer-coronavirus-vaccine/… #OANNOperation Warp Speed officials give updates on Pfizer coronavirus vacc
White House officials tasked with combating the ongoing pandemic are reassuring the public following several concerns being raised over Pfizer's vaccine.
oann.com",36,108,673
Christina Bobb,@christina_bobb,2020-12-10T14:47:03.000Z,"Today's video is up on Rumble!  YouTube refuses to allow content that claims there's election fraud.

Trump just keeps winningTrump just keeps winning
Christina Bobb discusses the failure of leaders to investigate the integrity of our election.
rumble.com",138,800,3.5K
One America News,@OANN,2020-12-10T14:24:08.000Z,"Secy. of State Pompeo urges int&apos;l community to hold China, Iran accountable https://rumble.com/vbqvm5-secy.-of-state-pompeo-urges-intl-community-to-hold-china-iran-accountable.html… #OANNSecy. of State Pompeo urges int'l community to hold China, Iran accountable
Secretary of State Mike Pompeo issued a call to the world's democracies to hold authoritarian governments accountable. One America's Hans Hubbard reports.
rumble.com",30,412,2K
One America News,@OANN,2020-12-10T14:08:24.000Z,"CNN denies voting fraud, despite own reports from 2006 warning it was &apos;national security risk&apos; https://rumble.com/vbqgcz-cnn-denies-voting-fraud-despite-own-reports-from-2006-warning-it-was-nation.html… #OANN 
@PearsonSharpCNN denies voting fraud, despite own reports from 2006 warning it was 'national security risk'
The mainstream media has continued denying the possibility of voting fraud in the 2020 elections. However, footage from networks like CNN reveals they previously considered voting fraud a ""national se
rumble.com",146,808,2.7K
